X1,X2,X3,X4,X5
13.5246794386813,6.98043049694154,5.88652923691203,2.9593679259991,-2.17564583752985
6.32645402216734,14.1706344247187,4.67226398283048,3.61381460835838,2.4571170927177
15.2093285383476,3.1103472488033,9.89362950007122,6.81115292345431,1.88623277622433
-5.47056583788639,-5.92635128685835,-16.3466614683813,1.93583531282838,-6.2802474446364
-9.28332889847037,-8.43256621027255,-14.1029724891877,-12.080543715159,-22.1639536695087
-12.9636111482174,-14.0198533161472,-5.87561712944709,-4.87877747738251,-11.1150599074987
-4.30268119474678,-12.8309510272611,-11.1473729107667,-7.9114777975277,-11.6296831705858
2.99545863506114,-4.60790315874569,8.77269700040187,4.76533713991556,-8.25960618338467
-7.58756466357555,-13.12330785899,-11.6283838941043,-0.678006921518723,-1.38698899147851
4.02011786417524,-1.45913653873373,2.0145290781726,11.1540115115337,13.5665003446067
-15.8469150737661,-7.17091323474007,-13.6574671134557,-11.529157703244,-3.48979262518685
-0.713198738775305,1.69537211330089,10.7048871321889,20.5400296242317,13.2901285661798
-3.62445203577418,10.6004507266914,-6.73699170307533,-3.64597795615856,7.77397670799446
-16.4700021351767,-11.0183326158894,-14.5293621731469,-9.873833861497,-13.6916420231595
-12.3560263793343,-14.4131081582088,-15.7627606409476,1.22957982027337,0.18866737056898
7.48066049165342,0.00321819020259451,7.12314943661786,2.55424991557633,-0.918555680667171
8.64658752334316,13.4779823708791,3.42013609387245,-1.63163613340049,8.73649254157655
2.78405764942506,0.697704059407996,3.64353543426147,9.71807278649221,-11.827780746369
-0.439982674691669,-2.34384871580106,-0.905587261067379,3.96527331422554,0.392999957014725
1.95747946985937,2.97703312734848,4.90443706849553,-2.08495870493224,9.8491696596873
1.70968284671495,-11.0097449929853,-1.76072159768622,3.03065166031566,-3.26526486218953
-2.42367635561199,0.909343119024713,-5.0247996108847,4.37153231938876,0.641158149250768
7.93985142132467,9.92904378075404,2.21984576414676,15.8462810524219,8.23053742236944
12.2030372881139,-2.85536525543772,6.02128104142853,10.9310780616112,4.9806517220421
0.0731869615568287,-3.75574234858009,-13.504152627206,7.79889200453918,6.71356743015285
-3.62087976279669,-2.1462347364679,2.25706144754861,5.95634355300883,-3.69997750477958
-0.988277108101404,-3.82338407522811,-7.18626727175058,2.12330550183218,-6.83218569577683
-8.60559230263052,4.40573535033217,3.34895894442552,6.78887173005691,1.28579759268634
-6.72059477983196,-14.6913333150043,2.2375590225797,-11.6244100653498,-8.96820042034973
-7.30931811370335,6.95113746919251,-1.81041541338024,-1.35657629849414,-5.28014004851929
-20.1845826306514,-16.30190974958,-23.4737734400701,-19.194656113643,-13.560667627733
3.78832298512642,-0.853185327729696,14.3029005275475,1.45643521855045,3.52720616901547
0.0514954017866005,10.2171306423841,6.5572850256924,5.05845287351471,2.10750745466451
1.44829425015911,5.35784067008188,4.24810739276789,-0.987951052331521,7.1183187837714
-6.19570463121165,3.30873138203002,5.23558740321892,13.2443303349637,9.84053887685379
16.3096448768282,15.1806449775427,21.2972748813618,10.2930800809457,13.7731887315047
19.486330374611,9.55301443759488,6.38235302919147,12.4432425772495,13.0634777406355
9.31752468277246,1.5756432880811,5.66777008470117,4.20623520733907,-2.22279937676755
-3.32999848547257,-11.0517346901522,-7.0528287732687,-13.7133569611901,-5.87793956062552
16.0820387571827,6.55366810236778,14.5100126346201,16.2484664074006,5.98271065218311
-0.946689239432712,9.73060493631435,13.4111525356552,-1.92529361886077,-4.74530712384158
-7.95912520507956,-10.2596554297427,-14.8032535566037,-10.7152458950246,-8.05861879589326
-4.6963457190495,-7.16087506312739,-3.68924181963294,-4.41908550945177,-3.07339471131292
-9.95485660295405,-3.40659577530716,-1.03056200181532,4.42853411487974,-0.473664161827618
6.81113502303177,24.1844134763858,5.22381229396808,3.56465325875816,3.84756019442237
14.106983211919,9.85549779072984,9.73363845614231,5.66725221029955,-1.42904785248428
2.2949419727758,20.8245697508372,7.6689224019728,6.70777379224037,8.81195515723585
1.59551696288004,2.82507791614134,6.78756079291213,1.44078719122712,0.977690398877878
-0.92850759587774,-5.55954645926809,11.2205456537691,6.22187874843278,7.53752381312852
9.91689200583123,-4.35249505991129,12.7712041104801,-10.0365755138642,13.8786703603611
3.79802707952994,-0.632810286176949,-1.27318509621953,-0.705116432127227,8.91262766521188
4.02706844310867,5.69477578840951,3.62273799706486,-2.08012631847706,13.0060880967414
0.761452236979905,-14.8889568808582,-12.0768956676584,-15.3159922956858,-1.08711803021574
1.68659921590873,2.46483149794059,-5.27426112857333,-7.39602743288785,-6.47543728188311
-4.31836822406308,-2.19638294464295,-6.0445322438039,-0.517812170182822,-10.2352939070066
5.12226869268387,7.2399338119539,2.65256557898008,-3.32086981065505,2.77290709197143
-3.79678720056548,2.40162214970287,4.46090560450378,-4.68784219704825,5.93488200151181
3.37763056475705,11.2870042831827,14.6994314791379,-3.1207158553009,0.405773173126273
-2.96952519922515,18.5153936047447,-3.4628949769474,-12.0207400261479,4.01547299387474
11.1519913279975,19.8032514942594,19.4725280639442,5.38194026253286,-0.137352031288861
-11.8399515361283,-8.19118422387325,-20.9996105776305,-13.4400033644693,-16.5415170553378
-20.1243081503865,-6.49018508082746,-6.8018262456634,-15.069319508256,-13.5484398631587
-5.18393832234744,4.29969298251101,-9.41586752069016,-9.60015462556826,-6.97873686201698
-23.7710698591205,-9.31354965120551,-8.76330971800118,-18.492255404504,-8.67085883918422
-6.51564790619973,-10.6569551125021,-4.35887872856438,-11.9409495945599,-5.29410840268827
-3.33418847924891,-7.78995646390217,-7.48040433307945,-2.17662226539688,-2.6018780265637
10.6021455661214,-5.33407187896783,-9.10052757384625,-17.8071232722264,-15.9642784768477
-11.3933560640796,-2.24485267522708,-12.3883504467907,-4.26082970622263,-7.22335863717853
4.95795646139653,-4.38518085250299,8.07674685920751,-9.16340671459331,0.937806113925899
11.7892138955887,-3.11545184152908,6.17647477561155,-4.93806797941884,-1.76671681934711
3.17752674344905,-11.5615159882441,4.96753351270483,-8.19268427746197,-6.38407291323687
11.0076199681546,-4.2081023601729,6.15477007650509,11.1964280188148,9.60048648268675
-7.27519238250475,-8.48835186460953,-10.5157441574669,-7.33373263319531,-12.2244798320966
6.74426197111279,2.5788143172999,10.6169021261725,1.50151920769253,-6.77689279740353
0.287021082093865,-6.92856244842486,-22.2460920077624,-1.31098928994136,-6.62863018845977
8.90987031612281,9.68307019481768,15.4450738513015,8.31706134293695,3.2508886408818
3.67709990377483,-4.68564347867971,-7.09660874498605,0.560271935344952,9.89179727423893
-4.42543354140437,-1.65985522322948,1.97721895003742,-18.9176108295182,-1.73957637567797
-13.8939261581058,8.51179394494197,6.004689347288,-2.66527403038699,14.7224787711949
4.3287044305858,-9.90408061427328,-4.70327859314858,10.5462844858045,12.4382639563818
9.83671758845854,7.71828954647371,8.47546265985765,-0.699744419185026,0.303496188542089
2.35508006580077,1.92585109144911,-4.38032659645277,-11.4676244492727,1.31289757804709
-2.89831681948077,1.03318277585445,5.39596766638414,13.2170279407299,11.4033737153573
6.94658474036881,12.2681868920424,1.3540075014862,-0.716846787712665,5.01720527516108
14.3545786308221,10.7258764746851,12.8953145562204,3.20444070632967,6.54920858281516
3.55429613660029,0.103101166456066,-7.81886156931388,3.62560690540913,10.6737546456056
-0.8171614384464,-11.9142234318175,-14.8264269502533,-7.08612935701008,3.76895345171426
8.67083382580896,0.181722476078034,3.6513967129523,9.80147298406453,0.0584552157799978
-3.030526012588,-9.5674043990621,-13.9487463164565,-8.59302564826615,-8.87004467688807
-4.18100816612777,2.17420129160138,-9.64276905534277,-15.3331559780233,-15.3168599059677
-3.26129036714922,-11.8979623465663,-7.89617908269385,-2.25898360291456,-17.0939879172767
2.28376615572944,4.21309368403866,8.58342579867921,2.75790763241075,3.47357534788243
-8.58958482570828,-2.45655851065088,-1.33575495346078,1.2996803473891,3.48197636375801
-1.28370367793053,9.55138611877734,10.6135433897819,8.87253541123333,5.61754078115244
-10.7601507947342,-4.51242790633787,-2.51503317380156,8.46792429132932,0.676236447183147
-0.56801012515243,-4.90668010709109,-3.35697224788124,-3.33107624857632,3.30850575777977
-7.89379271125039,-9.63118689983197,-3.02140389429967,-0.680170171164271,-2.94424882456147
-7.36907716935169,-14.4471651144033,9.42739053684698,2.32412954396577,-4.05208361318875
2.71806703510139,-11.8015850022161,7.25231495756552,-5.84646298285121,-11.7493050063069
-15.6205189452993,-3.748360998649,-1.30757782457998,9.57022082820876,-12.5592752537311
1.40691060130438,14.3360320879373,14.6684836407081,12.269007213449,-5.59585939489693
-16.5312004002654,14.9820152523434,-5.43617355468963,-2.99266144762463,-1.08715639645551
-2.3569812261586,-4.68493609332509,-12.2327527647959,15.5721872748241,-6.48405042447852
12.0777219845856,24.6592473429334,13.4000142594913,16.4473150918358,13.7467040675104
-10.5469613921914,-17.4748350491018,-5.75853403701068,-21.5720341969343,-13.628341913649
-2.04192540335551,-9.42585607891471,-12.2878010711979,-16.6758760453134,-1.34196388204211
-9.33077715815686,-2.25159685224676,0.707200948807144,-4.37113819589489,-4.63198855484252
-10.599321435771,-14.1443815547216,-15.2233840980605,-17.1377331313874,-14.2359391551681
11.3035579482989,10.4097271992558,33.4397086376166,12.1405291870338,10.0669376416444
1.34219362689696,20.910007768111,21.870383962352,2.45238508306563,11.8795979141331
0.927533475684975,15.2909819041111,14.4389017553748,0.980554960470122,-0.378174983724257
-12.8992152413049,7.12513947470718,-5.12648713211189,-10.7487803650981,-5.66143939411148
0.328727550077824,-0.768694651126184,11.8269731924684,-4.93583716301399,7.28602484685184
14.6307180161046,9.755488589985,7.35754477461911,8.65841530532899,3.04623316617019
26.0586451488765,14.8520792477127,30.2285702236533,19.2680833149591,19.1165326288309
-11.2058003554783,-1.57230353797208,-1.96207982835227,-12.05026002902,-7.88389922645035
15.5120202010675,15.183036187029,17.2084571291224,19.5749558118675,24.8683907882951
-2.34258337322294,0.614703281390278,4.04777103269197,-3.0830123609028,-2.30015605209925
1.63845703051121,-6.63538055564436,-7.98414535894013,-7.40988379755417,-1.39571946521227
6.97628548485515,-4.88364588260977,-1.03906660012699,2.63681030310318,2.8442862921995
2.63293355627923,5.61631111808483,0.112443131371124,2.18421229323806,2.38056314484063
-10.6807747224523,-0.298510944237344,-3.22151816887015,-6.12419211882893,-13.4017482729988
9.91395104809222,9.39833449689039,6.88809872940684,6.33819688907192,0.338948595437925
-11.3590068803392,-2.72468130037866,-4.23092582790518,-8.31882780704699,-10.0054797164648
0.522484888838143,-5.22101323768376,0.507308422205283,-4.96823983718454,-9.02789843343794
-4.87972196498714,-7.14294149912629,-13.413300263231,-4.28356097649281,-4.53508833804906
-6.56840905462831,0.981602371606183,-0.199366410238007,5.12570297757048,-4.42537052641751
-3.466338026206,8.85174001702523,-1.21243518286441,13.6714886175304,2.94494071276942
20.258167900163,15.6651893660409,13.835167958828,21.7071892314706,5.05221490359091
27.0283378448031,11.6545319984861,6.56499196317165,16.6799738181218,15.4896299373315
19.5855987863516,13.8009998594386,23.7829863896973,12.6896946304862,14.9039847076651
17.9373175482637,6.24757801983693,-8.21439144916518,0.87701243563798,-11.1509348542866
12.5172434423056,8.60267129786116,15.7426330759237,9.7408604600889,4.69396094644447
12.438476203821,13.8144781962618,20.405766448215,-3.27295277586664,9.42820444062492
7.45760731119768,1.30851363297213,4.02191837514136,10.4460788697228,4.92724268273424
10.4129402700312,7.76164421667813,5.98781092763341,-0.683511204811484,-2.08974835004074
3.56820486517481,-7.62756904676745,16.5127218480499,-8.75607657124845,-17.9043934094963
-11.6220154421319,-1.74789725125484,-8.75866034359878,-15.2105078865281,-18.6103504921818
-6.9749042951261,-8.71831973470201,-5.85932947024516,-9.80777505003488,-9.94837547416727
-2.59350218413508,-6.40078417966338,-3.97475069659485,-9.22308698116704,-21.8637186908481
-11.2140828408652,-11.3789701858596,-3.46777386976412,5.94205103144275,-13.0801375801082
1.97495842350261,3.72684147282931,16.9002494784163,5.29595602030838,0.412415598107934
-6.16539268432358,-4.77713720697571,-2.86232105767081,-3.79204390616208,-0.826022289285006
-9.72963507237715,-2.29043720917425,-2.80905224120814,-9.45698486272631,-8.90724106627842
